STATIONID,LATITUDE,LONGITUDE
US1COLR0143,40.7265,-105.076
US1COLR0154,40.688,-105.316
US1COLR0157,40.7692,-105.041
US1COLR0164,40.8475,-105.36
US1COLR0165,40.6964,-104.9817
US1COLR0166,40.7075,-105.0066
US1COLR0167,40.692,-105.0151
US1COLR0168,40.7425,-105.4353
US1COLR0169,40.9803,-105.2553
US1COLR0170,40.7991,-105.5871
US1COLR0171,40.7618,-105.0208
US1COLR0172,40.6892,-105.0205
US1COLR0173,40.7852,-104.9757
US1COLR0181,40.7825,-104.9973
US1COLR0183,40.7022,-105.7106
US1COLR0185,40.711,-105.1144
US1COLR0186,40.8135,-105.0963
US1COLR0187,40.7689,-105.064
US1COLR0189,40.689,-105.0242
US1COLR0193,40.6711,-105.0639
US1COLR0196,40.691,-105.0157
US1COLR0197,40.624,-105.3405
US1COLR0200,40.3345,-105.5127
US1COLR0201,40.4701,-105.4493
US1COLR0202,40.3588,-105.5635
US1COLR0204,40.4133,-105.4734
US1COLR0205,40.4898,-105.5015
US1COLR0206,40.456,-105.4566
US1COLR0208,40.8103,-105.9351
US1COLR0209,40.3775,-105.5331
US1COLR0210,40.4708,-105.4364
US1COLR0211,40.4703,-105.428
US1COLR0212,40.3606,-105.5304
US1COLR0213,40.3551,-105.4937
US1COLR0214,40.3395,-105.5605
US1COLR0215,40.3571,-105.5123
US1COLR0216,40.4307,-105.3402
US1COLR0217,40.4549,-105.3142
US1COLR0219,40.4688,-105.4361
US1COLR0221,40.3797,-105.496
US1COLR0222,40.3596,-105.5528
US1COLR0223,40.3266,-105.5524
US1COLR0224,40.3688,-105.5007
US1COLR0225,40.47,-105.3092
US1COLR0226,40.3463,-105.5379
US1COLR0227,40.384,-105.5086
US1COLR0228,40.775,-105.5292
US1COLR0229,40.3289,-105.5727
US1COLR0230,40.3441,-105.5274
US1COLR0231,40.3855,-105.5117
US1COLR0233,40.3776,-105.525
US1COLR0234,40.3673,-105.5436
US1COLR0237,40.441,-105.7541
US1COLR0239,40.7686,-105.4725
US1COLR0240,40.4018,-105.4878
US1COLR0241,40.3609,-105.4486
US1COLR0242,40.3622,-105.4531
US1COLR0243,40.3599,-105.557
US1COLR0247,40.3302,-105.5221
US1COLR0248,40.374,-105.5169
US1COLR0249,40.725,-105.4261
US1COLR0250,40.751,-105.4096
US1COLR0251,40.6263,-105.3912
US1COLR0252,40.635,-105.1817
US1COLR0253,40.5592,-105.2951
US1COLR0254,40.6272,-105.1373
US1COLR0255,40.5759,-105.0858
US1COLR0259,40.5857,-105.1317
US1COLR0260,40.5707,-105.1121
US1COLR0264,40.5195,-105.1256
US1COLR0269,40.4724,-105.0649
US1COLR0270,40.5562,-105.0643
US1COLR0272,40.5927,-105.0295
US1COLR0273,40.5998,-105.1151
US1COLR0274,40.4937,-105.0839
US1COLR0276,40.8627,-105.381
US1COLR0278,40.5446,-105.0495
US1COLR0279,40.518,-105.0655
US1COLR0283,40.5796,-105.1219
US1COLR0284,40.5876,-105.1473
US1COLR0286,40.7353,-105.4077
US1COLR0288,40.5611,-105.088
US1COLR0290,40.5373,-105.0291
US1COLR0292,40.5767,-105.023
US1COLR0295,40.5541,-105.07
US1COLR0297,40.6163,-105.1718
US1COLR0298,40.478,-105.071
US1COLR0299,40.5467,-105.0494
US1COLR0300,40.6108,-105.0393
US1COLR0302,40.5797,-104.9759
US1COLR0306,40.5947,-105.0921
US1COLR0307,40.6169,-105.0541
US1COLR0308,40.6492,-105.3333
US1COLR0309,40.5642,-105.1229
US1COLR0310,40.5781,-105.026
US1COLR0311,40.5999,-105.1175
US1COLR0312,40.624,-105.0649
US1COLR0313,40.5998,-105.1191
US1COLR0314,40.613,-105.0518
US1COLR0316,40.5963,-105.0908
US1COLR0320,40.557,-105.1086
US1COLR0323,40.5552,-105.0639
US1COLR0324,40.6137,-105.1417
US1COLR0325,40.4966,-105.0709
US1COLR0326,40.6074,-105.0526
US1COLR0329,40.86,-105.5087
US1COLR0330,40.5363,-105.0294
US1COLR0335,40.5131,-105.0717
US1COLR0338,40.5215,-105.169
US1COLR0340,40.6068,-105.0634
US1COLR0341,40.4968,-105.0688
US1COLR0347,40.5641,-105.0628
US1COLR0355,40.5265,-105.087
US1COLR0356,40.633,-105.0734
US1COLR0357,40.5528,-105.1224
US1COLR0359,40.603,-105.2645
US1COLR0360,40.6806,-105.1142
US1COLR0361,40.5777,-105.0739
US1COLR0365,40.5601,-105.129
US1COLR0368,40.6089,-108.0572
US1COLR0370,40.5438,-105.1597
US1COLR0371,40.5663,-105.5875
US1COLR0372,40.5468,-105.0944
US1COLR0373,40.5789,-105.0682
US1COLR0375,40.5269,-105.0575
US1COLR0376,40.6152,-105.1403
US1COLR0377,40.5539,-105.1189
US1COLR0378,40.5258,-105.0909
US1COLR0380,40.6271,-105.2628
US1COLR0385,40.5579,-105.0714
US1COLR0387,40.5984,-105.189
US1COLR0388,40.5717,-105.1201
US1COLR0391,40.5407,-105.1187
US1COLR0392,40.564,-105.1219
US1COLR0393,40.5653,-104.9811
US1COLR0394,40.5978,-105.1266
US1COLR0395,40.5969,-105.1189
US1COLR0397,40.5267,-105.1637
US1COLR0402,40.5578,-105.0597
US1COLR0403,40.5725,-105.0147
US1COLR0406,40.6384,-105.0878
US1COLR0407,40.5768,-105.0131
US1COLR0409,40.4909,-105.0865
US1COLR0412,40.5968,-105.1329
US1COLR0413,40.5393,-105.1185
US1COLR0414,40.7962,-105.5753
US1COLR0415,40.5831,-105.1072
US1COLR0416,40.5383,-105.1233
US1COLR0417,40.5525,-105.1475
US1COLR0418,40.5058,-105.1158
US1COLR0419,40.5628,-105.0794
US1COLR0420,40.5703,-105.135
US1COLR0421,40.6306,-105.0953
US1COLR0422,40.5508,-105.1153
US1COLR0423,40.5122,-105.0775
US1COLR0424,40.6547,-104.9831
US1COLR0425,40.585,-105.3368
US1COLR0426,40.5375,-105.0531
US1COLR0427,40.5661,-105.0408
US1COLR0428,40.5311,-105.0842
US1COLR0429,40.5725,-105.1069
US1COLR0430,40.5642,-105.0831
US1COLR0431,40.5892,-105.0692
US1COLR0432,40.5539,-105.0797
US1COLR0433,40.7398,-105.2118
US1COLR0434,40.4839,-105.0311
US1COLR0435,40.595,-105.1553
US1COLR0436,40.4961,-105.0519
US1COLR0437,40.5197,-105.0694
US1COLR0438,40.5236,-105.0814
US1COLR0439,40.5956,-105.0883
US1COLR0440,40.5853,-105.0297
US1COLR0441,40.6175,-105.0711
US1COLR0442,40.5169,-105.0233
US1COLR0443,40.6275,-105.1369
US1COLR0444,40.4875,-105.0839
US1COLR0445,40.5553,-105.1003
US1COLR0446,40.47,-105.3356
US1COLR0447,40.4833,-105.2569
US1COLR0448,40.5603,-105.1333
US1COLR0449,40.5888,-105.0979
US1COLR0450,40.5855,-105.0936
US1COLR0451,40.525,-105.0747
US1COLR0452,40.5463,-105.1068
US1COLR0453,40.6166,-105.1669
US1COLR0456,40.6273,-105.2624
US1COLR0457,40.4218,-105.2093
US1COLR0458,40.3656,-105.1357
US1COLR0461,40.4712,-104.9945
US1COLR0463,40.4509,-105.085
US1COLR0464,40.3385,-105.0895
US1COLR0465,40.4317,-105.1018
US1COLR0468,40.4154,-105.1114
US1COLR0469,40.2916,-105.1386
US1COLR0471,40.3989,-105.0863
US1COLR0472,40.365,-105.1006
US1COLR0473,40.3444,-105.1033
US1COLR0474,40.2977,-105.0874
US1COLR0479,40.3421,-105.0896
US1COLR0480,40.3893,-105.1203
US1COLR0481,40.3669,-105.2844
US1COLR0482,40.4032,-105.1005
US1COLR0485,40.4296,-105.1028
US1COLR0486,40.4355,-105.1142
US1COLR0488,40.3906,-105.1612
US1COLR0489,40.3926,-105.1585
US1COLR0490,40.4173,-105.0566
US1COLR0491,40.3997,-105.0692
US1COLR0493,40.4146,-105.2494
US1COLR0494,40.4045,-105.0581
US1COLR0495,40.3833,-105.139
US1COLR0496,40.3579,-105.101
US1COLR0497,40.4246,-105.1815
US1COLR0500,40.3666,-105.0992
US1COLR0501,40.4262,-105.1162
US1COLR0504,40.3898,-105.1228
US1COLR0506,40.4072,-105.1247
US1COLR0507,40.4165,-105.102
US1COLR0509,40.3926,-105.1587
US1COLR0512,40.3684,-105.2347
US1COLR0515,40.3684,-105.2788
US1COLR0516,40.4518,-105.0113
US1COLR0519,40.3748,-104.9708
US1COLR0520,40.4175,-105.0759
US1COLR0521,40.3684,-105.0843
US1COLR0522,40.414,-105.0998
US1COLR0524,40.4018,-105.0766
US1COLR0525,40.4199,-105.0759
US1COLR0528,40.4326,-105.0923
US1COLR0529,40.4319,-105.0857
US1COLR0530,40.458,-105.0641
US1COLR0531,40.289,-105.176
US1COLR0532,40.374,-105.0918
US1COLR0535,40.4297,-105.2256
US1COLR0536,40.4249,-105.0617
US1COLR0537,40.3777,-105.1179
US1COLR0538,40.4127,-105.1002
US1COLR0539,40.4414,-105.1767
US1COLR0542,40.4145,-105.1046
US1COLR0543,40.4063,-105.1137
US1COLR0544,40.4183,-105.1159
US1COLR0546,40.6754,-105.215
US1COLR0549,40.5985,-105.2675
US1COLR0551,40.5938,-105.1894
US1COLR0552,40.4153,-105.0626
US1COLR0553,40.611,-105.2702
US1COLR0555,40.7335,-105.4052
US1COLR0558,40.4887,-105.1716
US1COLR0559,40.61,-105.0822
US1COLR0560,40.4113,-105.0433
US1COLR0563,40.4054,-105.0939
US1COLR0565,40.3959,-105.0428
US1COLR0567,40.7643,-105.1988
US1COLR0568,40.5471,-105.0936
US1COLR0607,40.5021,-105.0834
US1COLR0610,40.5489,-105.1307
US1COLR0611,40.4335,-105.097
US1COLR0613,40.6391,-105.0424
US1COLR0618,40.5594,-105.0462
US1COLR0620,40.5595,-105.1206
US1COLR0621,40.5433,-105.0475
US1COLR0623,40.5186,-105.159
US1COLR0624,40.5329,-105.0249
US1COLR0625,40.4693,-104.9843
US1COLR0626,40.4874,-105.1032
US1COLR0627,40.4999,-105.0138
US1COLR0628,40.5314,-105.0927
US1COLR0630,40.4765,-104.9685
US1COLR0631,40.4976,-105.0385
US1COLR0632,40.5321,-105.0253
US1COLR0633,40.5134,-105.0268
US1COLR0634,40.5901,-105.102
US1COLR0635,40.5145,-105.0059
US1COLR0636,40.6108,-105.0412
US1COLR0643,40.4004,-105.1005
US1COLR0645,40.5281,-105.0922
US1COLR0646,40.6294,-105.1734
US1COLR0648,40.6825,-105.0241
US1COLR0653,40.6051,-105.0638
US1COLR0654,40.5687,-105.1194
US1COLR0660,40.6533,-104.9447
US1COLR0661,40.3933,-105.0867
US1COLR0662,40.3922,-105.0539
US1COLR0667,40.4524,-105.0856
US1COLR0670,40.5228,-105.0708
US1COLR0672,40.8521,-105.3998
US1COLR0674,40.29,-105.1272
US1COLR0675,40.8592,-105.075
US1COLR0676,40.442,-105.1067
US1COLR0677,40.4927,-105.0881
US1COLR0680,40.4701,-104.9779
US1COLR0681,40.6217,-105.0647
US1COLR0683,40.58,-105.22
US1COLR0685,40.6972,-105.4083
US1COLR0686,40.7511,-104.9625
US1COLR0687,40.4256,-105.0218
US1COLR0688,40.6077,-105.1275
US1COLR0689,40.4852,-105.0886
US1COLR0691,40.4152,-105.1048
US1COLR0693,40.415,-105.1109
US1COLR0697,40.5215,-105.0975
US1COLR0698,40.5873,-105.1054
US1COLR0700,40.3297,-105.1451
US1COLR0702,40.5208,-105.1043
US1COLR0706,40.5243,-105.1232
US1COLR0707,40.5161,-105.1026
US1COLR0708,40.6081,-105.0953
US1COLR0710,40.9464,-105.3232
US1COLR0713,40.7812,-105.1911
US1COLR0715,40.451,-105.0854
US1COLR0718,40.7138,-105.0154
US1COLR0720,40.4574,-105.4244
US1COLR0724,40.5662,-105.0702
US1COLR0725,40.7944,-105.2226
US1COLR0726,40.563,-105.1281
US1COLR0731,40.3934,-105.1382
US1COLR0732,40.802,-105.561
US1COLR0735,40.2797,-105.3636
US1COLR0737,40.5299,-105.0661
US1COLR0741,40.3971,-105.0407
US1COLR0746,40.3217,-105.0773
US1COLR0747,40.472,-104.952
US1COLR0749,40.374,-105.2889
US1COLR0752,40.2696,-105.1691
US1COLR0753,40.4638,-104.9477
US1COLR0758,40.4955,-105.0567
US1COLR0761,40.6348,-105.1487
US1COLR0762,40.6215,-105.0637
US1COLR0765,40.4497,-105.063
US1COLR0767,40.3464,-105.5217
US1COLR0769,40.546,-105.0731
US1COLR0770,40.5699,-105.1366
US1COLR0772,40.5592,-105.0749
US1COLR0773,40.5256,-105.1669
US1COLR0775,40.5175,-105.0568
US1COLR0776,40.5373,-105.0935
US1COLR0780,40.4409,-105.099
US1COLR0782,40.6986,-105.5846
US1COLR0783,40.7536,-105.445
US1COLR0789,40.3863,-105.0589
US1COLR0795,40.6233,-105.2588
US1COLR0797,40.6374,-105.0817
US1COLR0798,40.5884,-105.0664
US1COLR0799,40.3761,-105.1486
US1COLR0800,40.5462,-105.087
US1COLR0805,40.5758,-104.9941
US1COLR0806,40.6273,-105.1437
US1COLR0807,40.5624,-105.0635
US1COLR0810,40.3667,-105.5486
US1COLR0812,40.4347,-105.1266
US1COLR0815,40.8187,-105.5118
US1COLR0816,40.5045,-105.0514
US1COLR0818,40.5485,-105.0423
US1COLR0819,40.6425,-105.2746
US1COLR0824,40.4439,-105.0989
US1COLR0825,40.5872,-105.0863
US1COLR0828,40.3908,-105.1522
US1COLR0829,40.543,-105.0542
US1COLR0832,40.5636,-105.0738
US1COLR0833,40.4158,-105.0499
US1COLR0834,40.4927,-105.0887
US1COLR0835,40.6132,-105.061
US1COLR0836,40.6075,-105.0388
US1COLR0840,40.3885,-105.048
US1COLR0841,40.4991,-105.0154
US1COLR0842,40.6254,-105.0996
US1COLR0843,40.3863,-105.1633
US1COLR0844,40.4087,-105.0959
US1COLR0845,40.4721,-104.9772
US1COLR0847,40.6048,-105.1244
US1COLR0849,40.569,-105.07
US1COLR0850,40.6254,-105.136
US1COLR0854,40.4424,-105.103
US1COLR0855,40.5719,-105.1006
US1COLR0857,40.4383,-105.1309
US1COLR0858,40.3846,-105.5475
US1COLR0863,40.5633,-105.0872
US1COLR0865,40.7578,-105.4224
US1COLR0866,40.3409,-105.5181
US1COLR0867,40.5964,-105.103
US1COLR0868,40.4666,-105.4275
US1COLR0869,40.4113,-105.0185
US1COLR0873,40.3553,-105.2049
US1COLR0875,40.7386,-105.4047
US1COLR0876,40.943,-105.079
US1COLR0877,40.9766,-105.0793
US1COLR0878,40.5658,-105.1256
US1COLR0882,40.3763,-105.3027
US1COLR0883,40.4187,-105.1895
US1COLR0884,40.5537,-105.0721
US1COLR0885,40.5023,-105.068
US1COLR0887,40.7842,-105.0971
US1COLR0889,40.2726,-105.165
US1COLR0894,40.5316,-105.088
US1COLR0895,40.6066,-105.062
US1COLR0896,40.5914,-105.105
US1COLR0897,40.7206,-105.415
US1COLR0900,40.5643,-105.0895
US1COLR0903,40.5179,-105.0563
US1COLR0904,40.4875,-105.102
US1COLR0905,40.7367,-105.4482
US1COLR0907,40.7488,-105.4317
US1COLR0908,40.5097,-105.0624
US1COLR0913,40.4182,-105.0494
US1COLR0917,40.5468,-105.0846
US1COLR0918,40.7228,-105.068
US1COLR0920,40.2994,-105.0848
US1COLR0921,40.5809,-105.0923
US1COLR0922,40.2843,-105.1608
US1COLR0923,40.3778,-105.1202
US1COLR0925,40.5504,-105.0328
US1COLR0929,40.5556,-105.1221
US1COLR0933,40.5325,-105.0314
US1COLR0934,40.5627,-105.1079
US1COLR0935,40.5463,-105.1003
US1COLR0940,40.591,-105.1015
US1COLR0941,40.3942,-105.0565
US1COLR0945,40.8621,-105.3669
US1COLR0947,40.5707,-105.1043
US1COLR0948,40.5068,-104.9522
US1COLR0949,40.6221,-105.2681
US1COLR0952,40.7079,-105.0072
US1COLR0953,40.568,-105.0441
US1COLR0954,40.4247,-105.173
US1COLR0961,40.7094,-105.002
US1COLR0964,40.5663,-105.3181
US1COLR0967,40.5682,-105.0677
US1COLR0970,40.5549,-105.0715
US1COLR0973,40.5063,-105.0089
US1COLR0976,40.5813,-105.1298
US1COLR0978,40.5636,-105.2063
US1COLR0981,40.7813,-105.1983
US1COLR0987,40.3491,-105.5036
US1COLR0989,40.3817,-105.1056
US1COLR0991,40.5712,-105.1279
US1COLR0993,40.5559,-105.1207
US1COLR0995,40.564,-105.0652
US1COLR0997,40.5846,-105.0945
US1COLR0998,40.5173,-105.1718
US1COLR1000,40.5158,-105.1022
US1COLR1002,40.6159,-105.2637
US1COLR1003,40.4716,-104.9603
US1COLR1004,40.5656,-105.0479
US1COLR1006,40.4222,-105.1156
US1COLR1007,40.6142,-105.2811
US1COLR1008,40.6961,-105.014
US1COLR1009,40.5607,-105.1221
US1COLR1010,40.5982,-105.0188
US1COLR1011,40.488,-105.0697
US1COLR1013,40.399,-105.0909
US1COLR1015,40.4472,-105.0897
US1COLR1016,40.505,-104.9578
US1COLR1017,40.8656,-105.4067
US1COLR1019,40.2805,-105.3653
US1COLR1020,40.6259,-105.0621
US1COLR1022,40.877,-105.0787
US1COLR1024,40.5513,-105.1233
US1COLR1026,40.4069,-105.4063
US1COLR1028,40.2831,-105.3547
US1COLR1029,40.5071,-105.0106
US1COLR1033,40.5359,-105.0849
US1COLR1038,40.614,-105.1424
US1COLR1041,40.4263,-105.4995
US1COLR1043,40.6008,-105.1772
US1COLR1044,40.5472,-105.0749
US1COLR1047,40.3947,-105.1373
US1COLR1049,40.551,-105.0664
US1COLR1052,40.3762,-105.141
US1COLR1055,40.6316,-105.0537
US1COLR1056,40.5437,-105.0564
US1COLR1059,40.4626,-104.9451
US1COLR1062,40.5818,-105.0797
US1COLR1064,40.5023,-105.0609
US1COLR1065,40.9461,-105.3657
US1COLR1066,40.5703,-105.1311
US1COLR1067,40.5623,-105.0893
US1COLR1070,40.5183,-105.1724
US1COLR1072,40.2701,-105.4251
US1COLR1076,40.6239,-105.061
US1COLR1082,40.5441,-105.0982
US1COLR1083,40.6156,-105.2783
US1COLR1086,40.3823,-105.1366
US1COLR1091,40.3452,-105.1004
US1COLR1095,40.6041,-105.1166
US1COLR1098,40.2805,-105.1439
US1COLR1100,40.4756,-105.0721
US1COLR1103,40.5441,-105.0302
US1COLR1104,40.5751,-105.0527
US1COLR1108,40.7339,-105.5388
US1COLR1109,40.4277,-105.1241
US1COLR1110,40.4549,-104.9458
US1COLR1112,40.4297,-105.0516
US1COLR1115,40.3705,-105.5531
US1COLR1116,40.6781,-105.0466
US1COLR1118,40.5182,-105.1027
US1COLR1120,40.4538,-105.0856
US1COLR1123,40.3705,-105.4987
US1COLR1124,40.5997,-105.187
US1COLR1125,40.4128,-105.0119
US1COLR1127,40.5944,-105.188
US1COLR1128,40.3276,-105.0899
US1COLR1129,40.3024,-105.0844
US1COLR1131,40.5985,-105.061
US1COLR1132,40.3426,-105.5158
US1COLR1133,40.3845,-105.5483
US1COLR1136,40.3461,-105.0997
US1COLR1137,40.5692,-105.056
US1COLR1139,40.5437,-105.0984
US1COLR1146,40.695,-104.9953
US1COLR1154,40.5867,-105.1028
US1COLR1156,40.6695,-105.0646
US1COLR1157,40.537,-105.0637
US1COLR1167,40.4688,-104.9643
US1COLR1168,40.6754,-105.7813
US1COLR1170,40.5862,-105.0876
US1COLR1171,40.3656,-105.0747
US1COLR1176,40.4368,-104.9544
US1COLR1177,40.7056,-105.0011
US1COLR1179,40.5331,-105.1015
US1COLR1186,40.5404,-105.045
US1COLR1187,40.6165,-105.1448
US1COLR1188,40.5575,-105.0368
US1COLR1194,40.6873,-105.3082
US1COLR1196,40.5806,-105.1034
US1COLR1198,40.4468,-105.0958
US1COLR1200,40.3407,-105.089
US1COLR1202,40.5271,-105.1017
US1COLR1203,40.5341,-105.1034
US1COLR1205,40.3904,-105.4915
US1COLR1212,40.535,-105.0898
US1COLR1217,40.6357,-105.1599
US1COLR1222,40.2778,-105.0922
US1COLR1228,40.5385,-105.1112
US1COLR1231,40.2901,-105.1375
US1COLR1232,40.6256,-105.0364
US1COLR1233,40.5575,-105.0561
US1COLR1234,40.5445,-105.0514
US1COLR1235,40.3683,-105.0812
US1COME0003,39.1779,-108.6187
US1COME0007,39.2222,-108.7063
US1COME0008,39.0724,-108.4435
US1COME0010,39.1791,-108.6569
US1COME0011,39.1028,-108.6995
US1COME0012,39.0928,-108.4917
US1COME0013,39.0508,-108.5368
US1COME0014,39.0526,-108.6389
US1COME0015,39.0933,-108.6412
US1COME0018,39.1617,-108.7325
US1COME0021,39.0319,-108.5503
US1COME0023,39.2976,-108.8685
US1COME0024,39.263,-108.9319
US1COME0025,39.0715,-108.5596
US1COME0028,39.0735,-108.5514
US1COME0042,39.15,-107.935
US1COME0044,39.1199,-108.5252
US1COME0045,39.0878,-108.4811
US1COME0047,39.0721,-108.6066
US1COME0049,39.0692,-108.544
US1COME0052,39.1218,-108.5587
US1COME0053,39.2396,-107.9575
US1COME0057,39.0752,-108.5373
US1COME0059,39.0368,-108.5224
US1COME0061,39.0894,-108.1042
US1COME0064,39.0393,-108.6349
US1COME0067,39.0896,-108.5351
US1COME0068,39.0924,-108.4924
US1COME0069,39.0887,-108.6282
US1COME0071,38.9478,-108.2901
US1COME0075,39.0723,-108.5573
US1COME0077,39.0639,-108.4801
US1COME0078,39.0742,-108.5598
US1COME0079,39.0752,-108.6236
US1COME0081,39.0853,-108.631
US1COME0083,38.7917,-108.6281
US1COME0086,39.1001,-108.5762
US1COME0088,39.0565,-108.6097
US1COME0091,39.0645,-108.4629
US1COME0093,39.0779,-108.6426
US1COME0094,38.9254,-108.3962
US1COME0096,39.0538,-108.6364
US1COME0097,39.0839,-108.5636
US1COME0098,39.0618,-108.5213
US1COME0099,39.0741,-108.6074
US1COME0100,39.04,-108.521
US1COME0101,39.1035,-108.6698
US1COME0102,39.0318,-108.5368
US1COME0103,39.0878,-108.6297
US1COME0104,39.0519,-108.6471
US1COME0105,39.0949,-108.6585
US1COME0106,39.1325,-108.3062
US1COME0108,39.1199,-108.5594
US1COME0109,39.0877,-108.4665
US1COME0111,39.1695,-108.7114
US1COME0112,39.0516,-108.6176
US1COME0113,39.1259,-108.5535
US1COME0117,39.2017,-108.8027
US1COME0118,39.1021,-108.479
US1COME0124,39.0939,-108.3389
US1COME0125,39.088,-108.5092
US1COME0127,39.083,-108.626
US1COME0131,39.0968,-108.5412
US1COME0133,39.1796,-107.921
US1COME0135,39.0166,-108.7459
US1COME0136,39.2408,-108.1538
US1COME0137,39.0809,-108.6192
US1COME0139,39.1709,-108.7402
US1COME0140,39.1702,-108.7378
US1COME0142,39.1683,-108.7259
US1COME0143,39.1035,-108.7002
US1COME0144,39.0884,-108.5421
US1COME0146,39.0886,-108.5692
US1COME0148,39.0716,-108.501
US1COME0153,39.0757,-108.4417
US1COME0154,39.0695,-108.5584
US1COME0155,39.105,-108.3668
US1COME0157,39.1364,-108.7115
US1COME0158,39.068,-108.4902
US1COME0159,39.1024,-108.3438
US1COME0160,39.0855,-108.5771
US1COME0161,39.1277,-108.6652
US1COME0162,39.0655,-108.6435
US1COME0163,39.0928,-108.4704
US1COME0164,39.0375,-108.5139
US1COME0169,39.0483,-108.5428
US1COME0170,39.1082,-108.355
US1COME0172,39.1688,-108.7411
US1COME0175,39.163,-108.7166
US1COME0176,39.0372,-108.5241
US1COMF0001,40.6371,-107.7149
US1COMF0019,40.9888,-107.7765
US1COMF0021,40.5134,-107.5317
US1COMF0024,40.52,-107.5273
US1COMF0025,40.2486,-108.9802
US1COMF0026,40.5426,-107.6405
US1COMF0027,40.3729,-107.6154
US1COMF0028,40.2389,-109.012
US1COMF0030,40.5152,-107.5572
US1COMN0001,37.398,-107.059
US1COMN0004,37.8493,-106.929
US1COMR0001,40.2469,-103.624
US1COMR0002,40.2567,-103.6494
US1COMR0004,40.331,-103.6132
US1COMR0006,40.2581,-103.6516
US1COMR0007,40.2538,-103.604
US1COMR0008,40.2342,-103.6015
US1COMR0010,40.2569,-103.6479
US1COMR0011,40.2585,-103.6305
US1COMR0017,40.3332,-103.5968
US1COMR0020,40.2562,-103.6494
US1COMR0029,40.2493,-103.8014
US1COMR0030,40.0744,-103.5692
US1COMR0031,40.2619,-103.8056
US1COMR0033,40.3067,-103.5197
US1COMR0038,40.3055,-103.5377
US1COMR0042,40.2974,-103.83
US1COMR0043,40.1932,-103.5872
US1COMR0044,40.3262,-103.7545
US1COMR0048,40.2428,-103.7908
US1COMR0051,40.2912,-103.5765
US1COMR0056,40.0733,-103.9826
US1COMR0058,40.4045,-104.0704
US1COMR0059,40.2469,-103.6801
US1COMR0061,40.4101,-104.0699
US1COMR0063,39.9861,-104.095
US1COMR0065,40.2247,-104.0708
US1COMR0069,40.2564,-103.6249
US1COMR0071,40.2539,-103.8404
US1COMR0073,40.1162,-103.8026
US1COMR0077,40.2423,-103.7906
US1COMR0078,40.211,-103.9243
US1COMR0079,40.3432,-103.4931
US1COMR0080,40.2406,-103.8114
US1COMR0081,40.293,-103.5465
US1COMR0083,40.1539,-103.6024
US1COMR0084,40.2565,-103.6273
US1COMR0086,40.3328,-103.7169
US1COMR0088,40.3581,-103.7859
US1COMR0089,40.333,-103.5953
US1COMR0090,40.1169,-104.0107
US1COMR0091,40.3602,-104.0514
US1COMR0092,40.1897,-103.7917
US1COMR0093,40.2434,-103.8127
US1COMR0096,40.4249,-103.6182
US1COMR0097,40.2637,-103.6525
US1COMR0100,40.2837,-103.8879
US1COMR0110,40.2617,-103.7858
US1COMT0001,38.2163,-108.6968
US1COMT0002,38.4602,-107.9259
US1COMT0005,38.4729,-107.8574
US1COMT0006,38.4912,-107.9469
US1COMT0007,38.4723,-107.8494
US1COMT0008,38.6045,-108.0963
US1COMT0009,38.5253,-107.9217
US1COMT0011,38.2589,-108.5561
US1COMT0012,38.3941,-108.959
US1COMT0013,38.4709,-107.8911
US1COMT0015,38.4633,-107.8225
US1COMT0016,38.6437,-108.0954
US1COMT0017,38.3871,-107.8622
US1COMT0019,38.3556,-107.9558
US1COMT0020,38.6346,-107.9619
US1COMT0022,38.4161,-107.8888
US1COMT0024,38.383,-107.8199
US1COMT0025,38.6507,-107.967
US1COMT0026,38.4822,-107.8351
US1COMT0027,38.4822,-107.8351
US1COMT0028,38.4515,-107.8614
US1COMT0030,38.5509,-108.0484
US1COMT0031,38.5246,-107.7488
US1COMT0034,38.4193,-107.9422
US1COMT0035,38.4335,-107.8506
US1COMT0036,38.476,-107.842
US1COMT0038,38.4769,-107.8731
US1COMT0039,38.5913,-107.9311
US1COMT0040,38.3684,-108.9648
US1COMT0041,38.4969,-107.8343
US1COMT0042,38.3353,-107.8453
US1COMT0043,38.4674,-107.8401
US1COMT0044,38.4808,-107.8618
US1COMT0045,38.5189,-108.0119
US1COMT0047,38.4714,-107.945
US1COMT0049,38.4717,-107.8455
US1COMT0050,38.456,-107.9843
US1COMT0052,38.4698,-107.9028
US1COMT0055,38.463,-107.8981
US1COMT0056,38.4463,-107.9203
US1COMT0060,38.6484,-108.0607
US1COMZ0002,37.3779,-108.509
US1COMZ0005,37.361,-108.5572
US1COMZ0011,37.3326,-108.2133
US1COMZ0013,37.3758,-108.3524
US1COMZ0014,37.4661,-108.61
US1COMZ0017,37.3305,-108.3991
US1COMZ0019,37.3544,-108.5852
US1COMZ0021,37.3122,-108.292
US1COMZ0026,37.4761,-108.4873
US1COMZ0027,37.5877,-108.7749
US1COMZ0030,37.4884,-108.4177
US1COMZ0031,37.3367,-108.7244
US1COMZ0032,37.3874,-108.7556
US1COMZ0033,37.4984,-108.2401
US1COMZ0034,37.3398,-108.5938
US1COMZ0035,37.4131,-108.7477
US1COMZ0036,37.393,-108.5172
US1COMZ0040,37.472,-108.5442
US1COMZ0042,37.3784,-108.5086
US1COMZ0043,37.3712,-108.6122
US1COMZ0045,37.3539,-108.585
